name,city,iata_code,icao,latitude,longitude,url,city_code,country,state,county
Pangia,Ialibu,PGN,AYPG,-6.3,144.2,,PGN,PG,Southern Highlands,
Stevens Field,Pagosa Springs,PGO,KPSO,37.28460005,-107.05715539919868,http://www.stevensfield.com/,PGO,US,Colorado,Archuleta County
Porto Alegre,,PGP,,0.033333,6.533333,,PGP,ST,,
Buli Airport,Buli,PGQ,WAEM,0.9171716999999999,128.38098388661,,PGQ,ID,Maluku Utara,
Paragould Kirk Field,Paragould,PGR,KPGR,36.061285,-90.5105521,http://cityofparagould.com/index.php?pageID=11287_2,PGR,US,Arkansas,Greene County
Peach Springs,Peach Springs,PGS,,35.5430476,-113.4146572,,PGS,US,Arizona,Mohave County
Ala'Marvdasht Airport,Bandar-e `Asaluyeh,PGU,OIBP,27.383959,52.735516,,PGU,IR,Bushehr,
Pitt-Greenville Airport,Greenville,PGV,KPGV,35.63797635,-77.38001839674764,,PGV,US,North Carolina,Pitt County
Perigueux Airport,Perigueux,PGX,LFBX,45.183334,0.716667,,PGX,FR,Aquitaine,Departement de la Dordogne
Comte Antonio Amilton Beraldo Airport,Ponta Grossa,PGZ,SBPG,-25.083332,-50.15,,PGZ,BR,Parana,Ponta Grossa
Phan Rang,Phan Rang-Thap Cham,PHA,VVPR,11.633333,108.95,,PHA,VN,Ninh Thuan,
Santos Dumont,Parnaiba,PHB,SBPB,-2.891667,-41.738335,,PHB,BR,Piaui,Parnaiba
Port Harcourt International Airport,Emuoha,PHC,DNPO,5.01669605,6.9519059120197095,http://www.faannigeria.org/nigeria-airport.php?airport=4,PHC,NG,Rivers,
Harry Clever Field,New Philadelphia,PHD,KPHD,40.471302550000004,-81.4194073248456,,PHD,US,Ohio,Tuscarawas County
Port Hedland International Airport,,PHE,YPPD,-20.3737968,118.62407240179644,,PHE,AU,,
Newport News/Williamsburg International Airport,Yorktown,PHF,KPHF,37.132296499999995,-76.49401292414504,,PHF,US,Virginia,York County
Port Harcourt City,Elele,PHG,,5.033333,6.833333,,PHC,NG,Rivers,
Phan Thiet,Phan Thiet,PHH,,10.9,108.066666,,PHH,VN,Binh Thuan,
Pinheiro,Pinheiro,PHI,SNYE,-2.516667,-45.083332,,PHI,BR,Maranhao,Pinheiro
Port Hunter,Carrington,PHJ,,-32.916668,151.76666,,NTL,AU,New South Wales,Newcastle
Palm Beach Co Glades,Pahokee,PHK,KPHK,26.78591995,-80.69270838990238,http://www.pbia.org/about/general-aviation/glades-airport/,PHK,US,Florida,Palm Beach County
Philadelphia International Airport,Colwyn,PHL,KPHL,39.875018,-75.23521278969667,http://www.phl.org/,PHL,US,Pennsylvania,Delaware County
St Clair County International,Marysville,PHN,KPHN,42.9109722,-82.5288611,,PHN,US,Michigan,Saint Clair County
Point Hope Airport,,PHO,PAPO,68.35007250000001,-166.797774252524,,PHO,US,,
Philip,Philip,PHP,KPHP,44.333332,-101.666664,http://www.philipsouthdakota.com/philip_airport_19.html,PHP,US,South Dakota,Haakon County
The Monument Airport,,PHQ,YTMO,-21.80924245,139.9215968643398,,PHQ,AU,,
Pacific Harbor,,PHR,,-18.2,178.05,,PHR,FJ,,
Phitsanulok Airport,Phitsanulok,PHS,VTPP,16.781625400000003,100.27469884541676,,PHS,TH,Phitsanulok,
Henry County,Paris,PHT,KPHT,36.3417248,-88.3817119,http://www.paristnairport.com/default.htm,PHT,US,Tennessee,Henry County
Phu Vinh,Tra Vinh,PHU,,9.95,106.333336,,PHU,VN,Tra Vinh,
Phalaborwa Airport,Phalaborwa,PHW,FAPH,-23.9364999,31.15517526212288,,PHW,ZA,Limpopo,Mopani District Municipality
Phoenix Sky Harbor International Airport,Tempe Junction,PHX,KPHX,33.43289075,-112.00942230268426,http://phoenix.gov/skyharborairport/,PHX,US,Arizona,Maricopa County
Phetchabun,Lom Sak,PHY,VTPB,16.6758588,101.1905078,,PHY,TH,Phetchabun,
Phi Phi Island,Thalang,PHZ,,8.166667,98.28333,,PHZ,TH,Phuket,
Peoria International Airport,Bellevue,PIA,KPIA,40.677171349999995,-89.6989893705192,,PIA,US,Illinois,Peoria County
Hattiesburg-Laurel Regional Airport,Rawls Springs,PIB,KPIB,31.4672,-89.3363366,,LUL,US,Mississippi,Forrest County
Pine Cay,,PIC,MBPI,21.87481975,-72.0916582724344,,PIC,TC,,
Paradise Island,,PID,,25.083332,-77.3,,NAS,BS,,
St. Petersburg-Clearwater International Airport,South Highpoint,PIE,KPIE,27.90994325,-82.68769326031256,,TPA,US,Florida,Pinellas County
Pingtung,Pingtung,PIF,RCSQ,22.705004,120.490234,,PIF,TW,Taiwan,Pingtung
Pitinga,Pitanga,PIG,,-24.75,-51.716667,,PIG,BR,Parana,Pitanga
Pocatello Regional Airport,Chubbuck,PIH,KPIH,42.9074805,-112.5928392860736,,PIH,US,Idaho,Bannock County
Phillips Field,,PII,,64.86389,-147.71388,,FAI,US,,
Glasgow Prestwick Airport,Prestwick,PIK,EGPK,55.50230535,-4.577596602973978,http://www.glasgowprestwick.com/,GLA,GB,Scotland,South Ayrshire
Pilar,Pilar,PIL,SGPI,-26.866667,-58.333332,,PIL,PY,Neembucu,
Garden Harris County,Pine Mountain,PIM,KPIM,32.86667,-84.833336,http://harriscountyga.gov/departments/airport/,PIM,US,Georgia,Harris County
Parintins,Parintins,PIN,SWPI,-2.6731800000000003,-56.77727067382461,,PIN,BR,Amazonas,Parintins
Capitan FAP Renan Elias Olivera Airport,Pisco,PIO,SPSO,-13.75,-76.21667,,PIO,PE,Ica,Provincia de Pisco
Pilot Point,,PIP,PAPN,57.5788751,-157.5713625,,PIP,US,,
Pipillipai,,PIQ,,5.5,-59.0,,PIQ,GY,,
Pierre Regional Airport,Pierre,PIR,KPIR,44.37841305,-100.28256187290475,,PIR,US,South Dakota,Hughes County
Poitiers-Biard Airport,Biard,PIS,LFBI,46.58611,0.306389,,PIS,FR,Poitou-Charentes,Departement de la Vienne
Pittsburgh International Airport,Carnot-Moon,PIT,KPIT,40.49178275,-80.23702448873742,http://www.pitairport.com,PIT,US,Pennsylvania,Allegheny County
Cap. FAP Guillermo Concha Iberico International Airport,Piura,PIU,SPUR,-5.201667,-80.613335,,PIU,PE,Piura,Provincia de Piura
Pirapora,Pirapora,PIV,SNPX,-17.338612,-44.93222,,PIV,BR,Minas Gerais,Pirapora
Pikwitonei,,PIW,CZMN,55.7,-97.333336,,PIW,CA,,
Pico Island Airport,,PIX,LPPI,38.466667,-28.3,,PIX,PT,,
Dew Station Airport,,PIZ,PPIZ,69.75,-163.16667,,PIZ,US,,
Pajala Airport,Pajala,PJA,ESUP,67.246666,23.075,,PJA,SE,Norrbotten,Pajala Kommun
Payson,Payson,PJB,KPAN,34.25658155,-111.33883155349753,http://www.paysonaz.gov/Departments/Airport/AirportHome.html,PJB,US,Arizona,Gila County
Pedro Juan Caballero,,PJC,SGPJ,-22.5,-55.666668,,PJC,PY,,
Panjgur,Panjgur,PJG,OPPG,26.9553442,64.13388676391679,,PJG,PK,Balochistan,
Puerto Jimenez,Golfito,PJM,MRPJ,8.583333,-83.333336,http://www.natureair.com/destinations/jimenez_costa_rica.html,PJM,CR,Puntarenas,Canton de Golfito
Port San Juan,,PJS,,60.04861,-148.06389,,PJS,US,,
Puerto Juarez,Cancun,PJZ,,21.166668,-86.833336,,PJZ,MX,Quintana Roo,
Napaskiak Sea Plane Base,,PKA,PAPK,60.710835,-161.75806,,PKA,US,,
Wood County Airport,Reno,PKB,KPKB,39.345554,-81.43889,,PKB,US,Ohio,Washington County
Petropavlovsk-Kamchatsky Airport,Petropavlovsk-Kamchatsky,PKC,UHPP,53.016666,158.65,,PKC,RU,Kamtsjatka,
Park Rapids,Park Rapids,PKD,KPKD,46.898335,-95.07167,http://ci.park-rapids.mn.us/i_want_to/airport/index.php,PKD,US,Minnesota,Hubbard County
Parkes Airport,Parkes,PKE,YPKS,-33.1314011,148.2389984,,PKE,AU,New South Wales,Parkes
Park Falls,Park Falls,PKF,KPKF,45.933334,-90.53333,http://www.cityofparkfalls.com/community-resources/municipal-airport/,PKF,US,Wisconsin,Price County
Pangkor Airport,,PKG,WMPA,4.216667,100.7,,PKG,MY,,
Alexion,Porto Cheli,PKH,LGHL,37.301388,23.147223,,PKH,GR,Peloponnese,Nomos Argolidos
Playa Grande,Chicaman,PKJ,MGPG,15.6425,-90.76195,,PKJ,GT,Quiche,
Pakokku,Pakokku,PKK,VYPU,21.343332,95.10639,,PKK,MM,Magway,
Pakatoa Island,,PKL,,-37.806946,174.85333,,PKL,NZ,,
Port Kaituma,,PKM,,7.7439968,-59.8793252,,PKM,GY,,
Iskandar Airport,Pangkalanbuun,PKN,WAGI,-2.7057634,111.67340824897687,,PKN,ID,Central Kalimantan,
Parakou,Parakou,PKO,DBBP,9.3576899,2.6096799,,PKO,BJ,Borgou,
Puka Puka,,PKP,NTGP,-14.75,-138.96666,,PKP,PF,,
Pokhara Airport,Pokhara,PKR,VNPK,28.2006145,83.98219244397883,,PKR,NP,Western Region,Gandaki Zone
Paksane,Muang Pakxan,PKS,,18.366667,103.683334,,PKS,LA,Bolikhamxai,
Port Keats,,PKT,YPKT,-14.251098899999999,129.53016901828997,,PKT,AU,,
Sultan Syarif Kasim II International Airport,,PKU,WIBB,0.45756595,101.440153194186,,PKU,ID,,
Pskov Airport,Pskov,PKV,ULOO,57.816666,28.3,,PKV,RU,Pskov,
Selebi-Phikwe,Selebi-Phikwe,PKW,FBSP,-22.0580912,27.82922757526034,,PKW,BW,Central,
Beijing Daxing International Airport,Lixian,PKX,ZBAD,39.49734235,116.41231485294932,,BJS,CN,Beijing,
Tjilik Riwut Airport,Palangkaraya,PKY,WAOP,-2.2323114,113.94638459638963,,PKY,ID,Central Kalimantan,
Pakse Airport,Pakxe,PKZ,VLPS,15.1357812,105.77960596181103,,PKZ,LA,Champasak,
Planadas,Planadas,PLA,,3.3,-75.7,,PLA,CO,Tolima,
Planeta Rica,Planeta Rica,PLC,,8.4,-75.6,,PLC,CO,Cordoba,Planeta Rica
Playa Samara,Nicoya,PLD,MRCR,10.25,-85.416664,,PLD,CR,Guanacaste,Canton de Nicoya
Paiela,,PLE,AYPB,-5.383333,142.98334,,PLE,PG,,
Pala,Pala,PLF,FTTP,9.3852651,14.927889437653594,,PLF,TD,Mayo-Kebbi Ouest,
Plymouth,Plympton,PLH,EGHD,50.422337,-4.110009,http://www.plymouthairport.com/,PLH,GB,England,Devon
Palm Island,Hillsborough,PLI,,12.35,-61.233334,,PLI,VC,Carriacou and Petite Martinique,
Placencia,,PLJ,,16.53671325,-88.36284587129374,,PLJ,BZ,,
M. Graham Clark - Taney County,Branson,PLK,KPLK,36.65,-93.21667,http://flyplk.com/,PLK,US,Missouri,Taney County
Ponta Pelada,Manaus,PLL,SBMN,-3.1450556,-59.98561283693144,,PLL,BR,Amazonas,Manaus
Sultan Mahmud Badaruddin II Airport,Talangbetutu,PLM,WIPP,-2.8966306,104.69968128139328,,PLM,ID,South Sumatra,
Emmet County Airport,Indian River,PLN,KPLN,45.56926645,-84.79695030499335,,PLN,US,Michigan,Cheboygan County
Port Lincoln Airport,Port Lincoln,PLO,YPLC,-34.60618625,135.87753818162878,,PLO,AU,South Australia,Port Lincoln
La Palma,Seteganti,PLP,MPLP,8.333333,-78.13333,,PLP,PA,Darien,
Palanga International Airport,Palanga,PLQ,EYPA,55.972598899999994,21.094675861557334,http://www.palanga-airport.lt/,PLQ,LT,Klaipedos apskritis,Klaipeda
St Clair County,Pell City,PLR,KPLR,33.55862815,-86.24804279670902,http://www.plrairport.com/,PLR,US,Alabama,Saint Clair County
Providenciales International Airport,Abraham's Bay,PLS,MBPV,21.77415335,-72.2688841868252,,PLS,TC,Mayaguana,
Plato,Plato,PLT,SKPL,9.783333,-74.78333,,PLT,CO,Magdalena,
Belo Horizonte Airport,Santa Luzia,PLU,SBBH,-19.75,-43.75,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=204,BHZ,BR,Minas Gerais,Santa Luzia
Poltava,Poltava,PLV,UKHP,49.583332,34.533333,,PLV,UA,Poltava,
Mutiara Airport,Palu,PLW,WAML,-0.9177448,119.90866988348841,,PLW,ID,Central Sulawesi,
Semipalatinsk Airport,Semey,PLX,UASS,50.34996445,80.23222798253937,,PLX,KZ,East Kazakhstan,
Plymouth,Plymouth,PLY,C65,41.365276,-86.30167,http://www.plymouthin.com/index.php/departments/airport/,PLY,US,Indiana,Marshall County
Port Elizabeth International Airport,Port Elizabeth,PLZ,FAPE,-33.9897894,25.61250857777766,http://www.acsa.co.za/home.asp?pid=236,PLZ,ZA,Eastern Cape,Nelson Mandela Bay Metropolitan Municipality
Wawi Airport,Chake Chake,PMA,HTPE,-5.242222,39.801945,,PMA,TZ,Pemba South,
Intermediate,Morden,PMB,KPMB,49.0,-98.083336,,PMB,US,Manitoba,
El Tepual Airport,Puerto Montt,PMC,SCTE,-41.443561700000004,-73.09450467694802,,PMC,CL,Los Lagos,Provincia de Llanquihue
La Palmdale Regional Airport,Palmdale,PMD,KPMD,34.6275,-118.083336,,PMD,US,California,Los Angeles County
Portsmouth,Portsmouth,PME,,50.8,-1.083333,,PME,GB,England,Portsmouth
Parma Airport,Parma,PMF,LIMP,44.82609055,10.296814771033567,,MIL,IT,Emilia-Romagna,Provincia di Parma
International,Ponta Pora,PMG,SBPP,-22.55,-55.7,,PMG,BR,Mato Grosso do Sul,Ponta Pora
Greater Portsmouth Regional,Portsmouth,PMH,KPMH,38.75,-82.98333,http://www.sciotocountyohio.com/airports.html,PMH,US,Ohio,Scioto County
Palma de Mallorca Airport,s'Arenal,PMI,LEPA,39.553224549999996,2.729030991511172,http://www.aena.es/csee/Satellite?cid=1046276292735&pagename=subHome&Language=EN_GB&SiteName=PMI&c=Page,PMI,ES,Balearic Islands,Illes Balears
Palm Island Airport,Ingham,PMK,YPAM,-18.333332,146.66667,,PMK,AU,Queensland,Hinchinbrook
AFS,,PML,PAAL,56.005554,-160.55833,,PML,US,,
Phanom Sarakham,Phanom Sarakham,PMM,,13.75,101.35,,PMM,TH,Chachoengsao,
Pumani,,PMN,AYPQ,-9.716667,149.4,,PMN,PG,,
Falcone-Borsellino Airport,Cinisi,PMO,LICJ,38.186523,13.104779,http://www.gesap.it/index.php,PMO,IT,Sicily,Palermo
Pimaga,Mendi,PMP,AYPJ,-6.666667,143.41667,,PMP,PG,Southern Highlands,
Perito Moreno,Perito Moreno,PMQ,SAWP,-46.541759150000004,-70.97131502202217,,PMQ,AR,Santa Cruz,
Palmerston North Airport,Palmerston North,PMR,NZPM,-40.32289885,175.61964008329613,http://www.pnairport.co.nz/index.php,PMR,NZ,Manawatu-Wanganui,Palmerston North City
Palmyra,Tadmur,PMS,OSPR,34.6,38.25,,PMS,SY,Homs,
Paramakotoi,Mahaica Village,PMT,SYPM,7.566667,-57.183334,,PMT,GY,Demerara-Mahaica,
SPB,,PMU,,61.983334,-160.33333,,PMU,US,,
Santiago Marino International Airport,San Juan Bautista,PMV,SVMG,10.917189,-63.96899,,PMV,VE,Nueva Esparta,Municipio Diaz
Palmas Airport,,PMW,SBPJ,-10.241667,-48.35278,,PMW,BR,,
Metropolitan,Palmer,PMX,13MA,42.15,-72.316666,,PMX,US,Massachusetts,Hampden County
El Tehuelche,Puerto Madryn,PMY,SAVY,-42.758652049999995,-65.10186771520623,,PMY,AR,Chubut,
Palmar Sur,Ciudad Cortes,PMZ,MRPM,8.9513576,-83.46844869976553,,PMZ,CR,Puntarenas,
Pamplona Airport,Beriain,PNA,LEPP,42.7684468,-1.6405366491380857,,PNA,ES,Navarre,Provincia de Navarra
Porto Nacional,Palmas,PNB,SDPE,-10.71799955,-48.39911065205263,,PNB,BR,Tocantins,Palmas
Ponca City,Ponca City,PNC,KPNC,36.7314036,-97.09903145822298,http://www.poncacityok.gov/index.aspx?nid=181,PNC,US,Oklahoma,Kay County
Punta Gorda,Punta Gorda,PND,,16.1,-88.816666,,PND,BZ,Toledo,
North Philadelphia,Cornwells Heights,PNE,KPNE,40.080276,-75.0125,http://www.phl.org/pne/pne.html,PHL,US,Pennsylvania,Bucks County
Peterson's Point,,PNF,,58.683334,-156.83333,,PNF,US,,
Paranagua,Paranagua,PNG,SSPG,-25.53969285,-48.53062440956646,,PNG,BR,Parana,Paranagua
Phnom Penh International Airport,Phnom Penh,PNH,VDPP,11.5470571,104.84811156075017,http://www.cambodia-airports.com/phnompenh/en/,PNH,KH,Phnom Penh,
Pohnpei Airport,Kolonia Town,PNI,PTPN,6.9836798,158.20381948562675,,PNI,FM,Pohnpei,Kolonia Municipality
Peng Lai/Sha He Kou,Nanwang,PNJ,,37.808887,120.812775,,PNJ,CN,Shandong Sheng,
Supadio International Airport,Pontianak,PNK,WIOO,-0.14735,109.40533,,PNK,ID,West Kalimantan,
Pantelleria Airport,Pantelleria,PNL,LICG,36.813767999999996,11.962350735013088,,PNL,IT,Sicily,Trapani
Princeton,Calais,PNN,KPNN,45.233334,-67.566666,,PNN,US,Maine,Washington County
Pinotepa Nacional,Santiago Pinotepa Nacional,PNO,,16.3500004,-98.0619965,,PNO,MX,Oaxaca,
Girua Airport,,PNP,AYGR,-8.80380505,148.31082121223585,,PNP,PG,,
Pune Airport,Lohogaon,PNQ,VAPO,18.58033,73.91838555259571,,PNQ,IN,Maharashtra,Pune Division
Pointe Noire Airport,Pointe-Noire,PNR,FCPP,-4.81575645,11.886634070093734,,PNR,CG,Pointe-Noire,
Pensacola International Airport,Ferry Pass,PNS,KPNS,30.4725975,-87.18808592919096,http://www.flypensacola.com/,PNS,US,Florida,Escambia County
Teniente J. Gallardo,Puerto Natales,PNT,SCNT,-51.683334,-72.51667,,PNT,CL,Magallanes,
Panguitch,Panguitch,PNU,U55,37.848623,-112.392345,http://panguitch.com/business-directory/1300/panguitch-municipal-airport/,PNU,US,Utah,Garfield County
Panevezys,Panevezys,PNV,EYPP,55.733334,24.383333,,PNV,LT,Panevezys,Panevezys City
Grayson County,Sherman,PNX,KGYI,33.63889,-96.611115,http://www.northtexasregionalairport.com/,PNX,US,Texas,Grayson County
Pondicherry,Auroville,PNY,VOPC,12.016667,79.8,,PNY,IN,Tamil Nadu,Villupuram
Petrolina International Airport,Petrolina,PNZ,SBPL,-9.393333,-40.490555,,PNZ,BR,Pernambuco,Petrolina
Salgado Filho International Airport,Porto Alegre,POA,SBPA,-29.995268449999998,-51.16747969953305,,POA,BR,Rio Grande do Sul,Porto Alegre
Pope AFB,Fayetteville,POB,KPOB,35.05,-78.88333,http://www.pope.af.mil/,FAY,US,North Carolina,Cumberland County
Brackett Field,Glen Avon,POC,KPOC,34.033333,-117.51667,http://dpw.lacounty.gov/avi/airports/BrackettField.aspx,POC,US,California,Riverside County
Podor,Ndioum,POD,GOSP,16.6783347,-14.964960407102684,,POD,SN,Saint-Louis,
Polk AAF,Fort Polk South,POE,KPOE,31.045834,-93.19222,http://www.jrtc-polk.army.mil/,POE,US,Louisiana,Vernon Parish
Earl Fields Memorial,Poplar Bluff,POF,KPOF,36.71111,-90.31389,http://www.poplarbluff-mo.gov/index.asp?SEC=CFDD2948-56CF-42FC-92CA-6AAA7D0952AA&Type=B_BASIC,POF,US,Missouri,Butler County
Port Gentil,Port-Gentil,POG,FOOG,-0.7143453,8.75312456524845,,POG,GA,Ogooue-Maritime,
Pocahontas Municipal,Pocahontas,POH,,42.745302,-94.6516561,,POH,US,Iowa,Pocahontas County
Potosi,Potosi,POI,SLPO,-19.543056,-65.72361,,POI,BO,Potosi,
Patos De Minas,Patos de Minas,POJ,SNPD,-18.67291465,-46.4919252194623,,QPT,BR,Minas Gerais,Patos De Minas
Pemba Airport,Pemba,POL,FQPB,-12.988333,40.5225,,POL,MZ,Cabo Delgado,
Jacksons International Airport,,POM,AYPY,-9.4402674,147.21712862095984,,POM,PG,,
Poptun,Poptun,PON,MGPP,16.32617325,-89.4137530262015,,PON,GT,Peten,
Pocos De Caldas,Pocos de Caldas,POO,SBPC,-21.842504849999997,-46.566647194940074,,POO,BR,Minas Gerais,Pocos De Caldas
La Union Airport,Puerto Plata,POP,MDPP,19.754942,-70.56315,,POP,DO,Puerto Plata,Puerto Plata
Polk Inlet,,POQ,,55.35,-132.5,,POQ,US,,
Pori Airport,Pori,POR,EFPO,61.469192,21.7909161,http://www.finavia.fi/en/pori/,POR,FI,Satakunta,Pori
Piarco International Airport,Arouca,POS,TTPP,10.59734525,-61.339509684592386,,POS,TT,Tunapuna/Piarco,
Ken Jones,Hope Bay,POT,MKKJ,18.198334,-76.53555,,POT,JM,Portland,
Dutchess County,Myers Corner,POU,KPOU,41.628056,-73.882774,,POU,US,New York,Dutchess County
Presov,Presov,POV,LZPW,49.0,21.25,,POV,SK,Presovsky,Okres Presov
Portoroz,Portoroz,POW,LJPZ,45.516666,13.583333,http://www.portoroz-airport.si/,POW,SI,Piran-Pirano,
Paris Cergy Pontoise,Pontoise,POX,LFPT,49.05,2.1,,PAR,FR,Ile-de-France,Departement du Val-d'Oise
Powell,Powell,POY,KPOY,44.75,-108.76667,http://www.cityofpowell.com/assets/pages/city/airport.aspx,POY,US,Wyoming,Park County
Poznan Airport,Baranowo,POZ,EPPO,52.42056395,16.8317916444456,http://www.airport-poznan.com.pl/en/,POZ,PL,Greater Poland Voivodeship,Powiat poznanski
Perry Lefors Field,Pampa,PPA,KPPA,35.533333,-100.96667,,PPA,US,Texas,Gray County
A. De Barros Airport,Alvares Machado,PPB,SBDN,-22.1,-51.45,http://www.daesp.sp.gov.br/aeroporto-detalhe/?id=879,PPB,BR,Sao Paulo,Alvares Machado
Prospect Creek,,PPC,PAPR,66.81395885,-150.64384646872813,,PPC,US,,
Palmas Del Mar,Humacao,PPD,,18.15,-65.833336,,HUC,PR,Humacao,
Puerto Penasco,Puerto Penasco,PPE,MMPE,31.383333,-113.5,,PPE,MX,Sonora,Puerto Penasco
Tri-City,Cherryvale,PPF,KPPF,37.3323519,-95.508499,http://www.parsonsks.com/index.aspx?NID=249,PPF,US,Kansas,Montgomery County
Pago Pago International Airport,Tafuna,PPG,NSTU,-14.3347658,-170.71596862723766,,PPG,AS,Western District,
Peraitepuy,,PPH,SVPX,4.583333,-61.516666,,PPH,VE,,
Port Pirie,Port Pirie,PPI,YPIR,-33.239989800000004,137.99909168012167,,PPI,AU,South Australia,Port Pirie City and Dists
Pulau Panjang,Pulaukijang,PPJ,WIHG,-0.6331905,103.3004323,,PPJ,ID,Riau,
Petropavlovsk Airport,Bishkul,PPK,UACP,54.774539950000005,69.18321518318967,,PPK,KZ,Soltustik Qazaqstan,
Phaplu,,PPL,VNPL,27.518013449999998,86.58514934531868,,PPL,NP,,
Pompano Beach,Kendall Green,PPM,KPMP,26.25,-80.11667,http://pompanobeachfl.gov/index.php/pages/pw_airpark/airpark,PPM,US,Florida,Broward County
Guillermo Leon Valencia Airport,Popayan,PPN,SKPP,2.4547051,-76.60875093700525,,PPN,CO,Cauca,
Powell Point,,PPO,,24.9,-76.35,,PPO,BS,,
Whitsunday Coast Airport,,PPP,YBPN,-20.4923508,148.55346993636186,,PPP,AU,,
Paraparaumu Airport,Paraparaumu,PPQ,NZPP,-40.904610000000005,174.9862494817145,,PPQ,NZ,Wellington,Kapiti Coast District
Pasir Pangarayan,Pasirpengarayan,PPR,WIDE,0.833333,100.36667,,PPR,ID,Riau,
Puerto Princesa International Airport,Puerto Princesa,PPS,RPVP,9.74238505,118.75835135731876,,PPS,PH,Mimaropa,
Tahiti Faa'a Airport,Faaa,PPT,NTAA,-17.55418205,-149.6103368761099,,PPT,PF,Iles du Vent,
Papun,Sop Moei,PPU,VYPP,18.066668,97.45,,PPU,MM,Mae Hong Son,
Port Protection,,PPV,19P,56.3286111,-133.61,,PPV,US,,
Papa Westray Airport,,PPW,EGEP,59.3512139,-2.8986988,,PPW,GB,,
Param,,PPX,,-9.995833,149.59166,,PPX,PG,,
Pouso Alegre,Pouso Alegre,PPY,SNZA,-22.2890865,-45.919592421375825,,PPY,BR,Minas Gerais,Pouso Alegre
Puerto Paez,Puerto Carreno,PPZ,SVDZ,6.2202685,-67.4474917,,PPZ,VE,Vichada,
Phu Quoc Airport,Duong GJong,PQC,VVPQ,10.223722,103.96324,,PQC,VN,Kien Giang,
Pasikudha SPB,Batticaloa,PQD,,7.71,81.68,,BTC,LK,Eastern Province,
Presque Isle Municipal Airport,Presque Isle,PQI,KPQI,46.685,-68.0475,,PQI,US,Maine,Aroostook County
Palenque,Palenque,PQM,MMPQ,17.53322045,-92.01424161757578,,PQM,MX,Chiapas,
Port Macquarie Airport,,PQQ,YPMQ,-31.4357662,152.87350282041024,http://www.hastings.nsw.gov.au/www/html/455-welcome-to-port-macquarie-airport.asp?intLocationID=455,PQQ,AU,,
Pilot Station Airport,,PQS,,61.9348255,-162.900546,,PQS,US,,
Qeqertaq Heliport,,PQT,,69.9994,-51.3037,,PQT,GL,,
General Justo Jose de Urquiza Airport,San Benito,PRA,SAAP,-31.7975709,-60.4829340773004,,PRA,AR,Entre Rios,
Paso Robles,Paso Robles,PRB,KPRB,35.6756407,-120.63062553873178,http://www.prcity.com/government/departments/publicworks/airport/,PRB,US,California,San Luis Obispo County
Prescott Airport,Chino Valley,PRC,KPRC,34.65,-112.424164,,PRC,US,Arizona,Yavapai County
Pardoo,,PRD,YPDO,-20.1,119.11667,,PRD,AU,,
Pore,,PRE,,5.733333,-71.983333,,PRE,CO,,
Port Johnson,,PRF,,55.13333,-132.0,,PRF,US,,
Vaclav Havel Airport Prague,Hostivice,PRG,LKPR,50.1020451,14.27056489323675,http://www.prg.aero,PRG,CZ,Central Bohemia,
Phrae Airport,Phrae,PRH,VTCP,18.13174175,100.16354112141005,,PRH,TH,Phrae,
Praslin Island Airport,Victoria,PRI,FSPP,-4.3186006500000005,55.691294938853574,,PRI,SC,English River,
Capri,Capri,PRJ,,40.55,14.233333,,PRJ,IT,Campania,Provincia di Napoli
Prieska,Prieska,PRK,FAPK,-29.666668,22.7,,PRK,ZA,Northern Cape,Pixley ka Seme District Municipality
Port Oceanic,Girdwood,PRL,,60.208332,-147.81944,,PRL,US,Alaska,Anchorage Municipality
Portimao Airport,Portimao,PRM,LPPM,37.13333,-8.533333,,PRM,PT,Faro,Portimao
Pristina International Airport,Glanica,PRN,BKPR,42.57643955,21.032371075473243,http://www.airportpristina.com/,PRN,XK,Pristina,Komuna e Gracanices
Perry Municipal,Perry,PRO,KPRO,41.85,-94.1,http://www.perryia.org/perry-municipal-airport.html,PRO,US,Iowa,Dallas County
Propriano,Propriano,PRP,LFKO,41.660028,8.89373649895094,,PRP,FR,Corsica,Departement de la Corse-du-Sud
Pres. Roque Saenz Pena,Napenay,PRQ,SARS,-26.833332,-60.666668,,PRQ,AR,Chaco,
Paruima,,PRR,SYPR,5.8159679,-61.0588321,,PRR,GY,,
Parasi,,PRS,AGGP,-8.166667,158.0,,PRS,SB,,
Coast Guard Heliport,,PRT,,58.35,-134.55,,PRT,US,,
Prome,,PRU,VYPY,18.8256187,95.26752966607295,,PRU,MM,,
Prerov,Hnevotin,PRV,LKPO,49.59028,17.208332,,PRV,CZ,Olomoucky,
Prentice,Phillips,PRW,,45.5387512,-90.2800207,http://vil.prentice.wi.gov/departments/airport/,PRW,US,Wisconsin,Price County
Cox Field,Reno,PRX,KPRX,33.6348213,-95.45083555830917,,PRX,US,Texas,Lamar County
